name,Region,Zone
GEN_452010_KAYMKLM_220_1,KERALA,SR
GEN_452010_KAYMKLM_220_2,KERALA,SR
GEN_452010_KAYMKLM_220_3,KERALA,SR
GEN_452012_LOPERIAR_220_1,KERALA,SR
GEN_452012_LOPERIAR_220_2,KERALA,SR
GEN_452012_LOPERIAR_220_3,KERALA,SR
GEN_452031_THOTIAR_220_1,KERALA,SR
GEN_452032_MNKLM_220_1,KERALA,SR
GEN_511005_RNGNDI1_132_1,ARUNACHAL PRADESH,NER
GEN_511005_RNGNDI1_132_2,ARUNACHAL PRADESH,NER
GEN_511005_RNGNDI1_132_3,ARUNACHAL PRADESH,NER
GEN_521041_PALAPOL1_132_1,ASSAM,NER
GEN_521041_PALAPOL1_132_2,ASSAM,NER
GEN_521042_DULLVCH1_132_1,ASSAM,NER
GEN_521042_DULLVCH1_132_2,ASSAM,NER
GEN_521043_KHANDNG1_132_1,ASSAM,NER
GEN_521043_KHANDNG1_132_2,ASSAM,NER
GEN_521043_KHANDNG1_132_3,ASSAM,NER
GEN_521058_LTPS1_132_1,ASSAM,NER
GEN_521058_LTPS1_132_2,ASSAM,NER
GEN_521058_LTPS1_132_3,ASSAM,NER
GEN_521058_LTPS1_132_5,ASSAM,NER
GEN_521058_LTPS1_132_6,ASSAM,NER
GEN_521058_LTPS1_132_7,ASSAM,NER
GEN_521058_LTPS1_132_8,ASSAM,NER
GEN_521059_NTPS1_132_1,ASSAM,NER
GEN_521059_NTPS1_132_2,ASSAM,NER
GEN_521059_NTPS1_132_3,ASSAM,NER
GEN_521059_NTPS1_132_4,ASSAM,NER
GEN_521059_NTPS1_132_5,ASSAM,NER
GEN_521059_NTPS1_132_6,ASSAM,NER
GEN_522010_LANGPI1_220_1,ASSAM,NER
GEN_522010_LANGPI1_220_2,ASSAM,NER
GEN_522013_KOPILI2_220_1,ASSAM,NER
GEN_522013_KOPILI2_220_2,ASSAM,NER
GEN_522013_KOPILI2_220_3,ASSAM,NER
GEN_522014_AGBPP2_220_1,ASSAM,NER
GEN_522014_AGBPP2_220_2,ASSAM,NER
GEN_522014_AGBPP2_220_3,ASSAM,NER
GEN_522014_AGBPP2_220_4,ASSAM,NER
GEN_522014_AGBPP2_220_5,ASSAM,NER
GEN_522014_AGBPP2_220_6,ASSAM,NER
GEN_522014_AGBPP2_220_7,ASSAM,NER
GEN_522014_AGBPP2_220_8,ASSAM,NER
GEN_522014_AGBPP2_220_9,ASSAM,NER
GEN_524002_BTPS-NT4_400_1,ASSAM,NER
GEN_524002_BTPS-NT4_400_2,ASSAM,NER
GEN_531001_LOKTAK1_132_1,MANIPUR,NER
GEN_531001_LOKTAK1_132_2,MANIPUR,NER
GEN_531001_LOKTAK1_132_3,MANIPUR,NER
GEN_541012_UMTRU1_132_1,MEGHALAYA,NER
GEN_541012_UMTRU1_132_2,MEGHALAYA,NER
GEN_541012_UMTRU1_132_3,MEGHALAYA,NER
GEN_541012_UMTRU1_132_4,MEGHALAYA,NER
GEN_541013_UMIAM1-1_132_1,MEGHALAYA,NER
GEN_541013_UMIAM1-1_132_2,MEGHALAYA,NER
GEN_541013_UMIAM1-1_132_3,MEGHALAYA,NER
GEN_541013_UMIAM1-1_132_4,MEGHALAYA,NER
GEN_541014_UMIAM2-1_132_1,MEGHALAYA,NER
GEN_541014_UMIAM2-1_132_2,MEGHALAYA,NER
GEN_541015_UMIAM3-1_132_1,MEGHALAYA,NER
GEN_541015_UMIAM3-1_132_2,MEGHALAYA,NER
GEN_541016_UMIAM4-1_132_1,MEGHALAYA,NER
GEN_541016_UMIAM4-1_132_2,MEGHALAYA,NER
GEN_541027_ADHUNIK1_132_1,MEGHALAYA,NER
GEN_541031_LESHKA1_132_1,MEGHALAYA,NER
GEN_541031_LESHKA1_132_2,MEGHALAYA,NER
GEN_541032_LESKHASPLT_132_3,MEGHALAYA,NER
GEN_551005_KOLASIB1_132_1,MIZORAM,NER
GEN_551005_KOLASIB1_132_2,MIZORAM,NER
GEN_551008_BAIRABI1_132_1,MIZORAM,NER
GEN_561002_DOYANG1_132_1,NAGALAND,NER
GEN_561002_DOYANG1_132_2,NAGALAND,NER
GEN_561002_DOYANG1_132_3,NAGALAND,NER
GEN_561009_LIKIMRO1_66_1,NAGALAND,NER
GEN_561009_LIKIMRO1_66_2,NAGALAND,NER
GEN_561009_LIKIMRO1_66_3,NAGALAND,NER
GEN_570003_GUMTI6_66_1,TRIPURA,NER
GEN_570003_GUMTI6_66_2,TRIPURA,NER
GEN_570003_GUMTI6_66_3,TRIPURA,NER
GEN_570012_ROKHIA6_66_1,TRIPURA,NER
GEN_570012_ROKHIA6_66_2,TRIPURA,NER
GEN_570012_ROKHIA6_66_3,TRIPURA,NER
GEN_570013_BARAMRA6_66_1,TRIPURA,NER
GEN_570013_BARAMRA6_66_2,TRIPURA,NER
GEN_571002_MONARCHK1_132_GT,TRIPURA,NER
GEN_571004_AGTPP1_132_G1,TRIPURA,NER
GEN_571004_AGTPP1_132_G2,TRIPURA,NER
GEN_571004_AGTPP1_132_G3,TRIPURA,NER
GEN_571004_AGTPP1_132_G4,TRIPURA,NER
GEN_571004_AGTPP1_132_S1,TRIPURA,NER
GEN_571004_AGTPP1_132_S2,TRIPURA,NER
GEN_571006_ROKHIA1_132_1,TRIPURA,NER
GEN_571006_ROKHIA1_132_2,TRIPURA,NER
GEN_571006_ROKHIA1_132_3,TRIPURA,NER
GEN_571009_BARMURA1_132_1,TRIPURA,NER
GEN_571009_BARMURA1_132_2,TRIPURA,NER
GEN_574001_PALATAN4_400_G1,TRIPURA,NER
GEN_574001_PALATAN4_400_G2,TRIPURA,NER
GEN_574001_PALATAN4_400_S1,TRIPURA,NER
GEN_574001_PALATAN4_400_S2,TRIPURA,NER
GEN_581004_KURICHU1_132_1,BHUTAN-NER,BHUTAN
GEN_581004_KURICHU1_132_2,BHUTAN-NER,BHUTAN
GEN_581004_KURICHU1_132_3,BHUTAN-NER,BHUTAN
GEN_581004_KURICHU1_132_4,BHUTAN-NER,BHUTAN
GEN_581008_KURICHU_132_1,BHUTAN-NER,BHUTAN
GEN_581008_KURICHU_132_2,BHUTAN-NER,BHUTAN
GEN_581008_KURICHU_132_3,BHUTAN-NER,BHUTAN
GEN_581008_KURICHU_132_4,BHUTAN-NER,BHUTAN
GEN_RE_Gujarat_Solar_2014_1,GUJARAT,WR
GEN_RE_Gujarat_Wind_2014_1,GUJARAT,WR
GEN_RE_Karnataka_Wind_2014_1,KARNATAKA,SR
GEN_RE_Maharashtra_Wind_2014_1,MAHARASHTRA,WR
GEN_RE_Rajasthan_Wind_2014_1,RAJASTHAN,NR
GEN_RE_TamilNadu_Wind_2014_1,TAMIL NADU,SR
